threshold,precision,recall,f1,costo_q,alertas_por_100k
0.0010500084738354213,0.03532651455546813,0.9977777777777778,0.0682370820668693,2211180.0,95657.40949800558
0.0010597572200397181,0.03535711473344358,0.9977777777777778,0.0682941668567952,2209200.0,95574.62181079251
0.00106775097502091,0.03538776796973518,0.9977777777777778,0.06835134723702238,2207220.0,95491.83412357944
0.0010761305488884185,0.03541847440246115,0.9977777777777778,0.06840862344785556,2205240.0,95409.04643636638
0.001085961040771659,0.03544923417021949,0.9977777777777778,0.06846599573040561,2203260.0,95326.2587491533
0.0010905764153651073,0.035480047412090085,0.9977777777777778,0.0685234643265929,2201280.0,95243.47106194025
0.0010939932063626491,0.03551091426763683,0.9977777777777778,0.06858102947915076,2199300.0,95160.68337472717
0.0011038749669811149,0.03554183487690968,0.9977777777777778,0.06863869143162883,2197320.0,95077.89568751412
0.0011120012809323807,0.03557280938044684,0.9977777777777778,0.06869645042839657,2195340.0,94995.10800030104
0.0011192723740957465,0.03560383791927682,0.9977777777777778,0.06875430671464666,2193360.0,94912.32031308798
0.0011249636263497,0.03563492063492064,0.9977777777777778,0.06881226053639847,2191380.0,94829.53262587491
0.0011340528254371789,0.03566889100730855,0.9977777777777778,0.06887559441632152,2189220.0,94739.21878527885
0.0011404136947590993,0.03570008746123877,0.9977777777777778,0.06893375297459123,2187240.0,94656.43109806578
0.0011463892060497708,0.035731338532548146,0.9977777777777778,0.0689920098340504,2185260.0,94573.64341085272
0.001153778727077605,0.035762644364794906,0.9977777777777778,0.06905036524413687,2183280.0,94490.85572363964
0.001159310730597,0.03579400510204082,0.9977777777777778,0.06910881945513314,2181300.0,94408.06803642659
0.0011640441525101308,0.035825420888853425,0.9977777777777778,0.06916737271816992,2179320.0,94325.28034921351
0.0011710248592577777,0.03585689187030826,0.9977777777777778,0.06922602528522973,2177340.0,94242.49266200046
0.0011793293863906935,0.035888418191991046,0.9977777777777778,0.06928477740915052,2175360.0,94159.70497478738
0.0011875889741337039,0.03592,0.9977777777777778,0.06934362934362934,2173380.0,94076.91728757432
0.0011970265139277616,0.03595163744094804,0.9977777777777778,0.06940258134322591,2171400.0,93994.12960036125
0.0012005641289246406,0.03598333066196506,0.9977777777777778,0.06946163366336634,2169420.0,93911.3419131482
0.0012068172284636503,0.03601507981070025,0.9977777777777778,0.06952078656034683,2167440.0,93828.55422593512
0.0012122066970704681,0.0360497792051385,0.9977777777777778,0.06958543200309958,2165280.0,93738.24038533906
0.001217271022942738,0.036081645773063324,0.9977777777777778,0.06964479602916085,2163300.0,93655.45269812598
0.0012228628588041672,0.0360331376176305,0.9955555555555555,0.06954901808584957,2165700.0,93572.66501091293
0.0012293389691584683,0.0360650458863307,0.9955555555555555,0.06960845245494096,2163720.0,93489.87732369985
0.0012363586399092318,0.03609701071630006,0.9955555555555555,0.06966798849234118,2161740.0,93407.0896364868
0.0012414365737161645,0.03612903225806452,0.9955555555555555,0.06972762645914397,2159760.0,93324.30194927372
0.0012494906454693566,0.03616111066268464,0.9955555555555555,0.0697873666173378,2157780.0,93241.51426206066
0.0012565148928391431,0.03619324608175796,0.9955555555555555,0.06984720922980979,2155800.0,93158.72657484759
0.0012637131063959024,0.03622543866742136,0.9955555555555555,0.06990715456034953,2153820.0,93075.93888763453
0.001269191785151692,0.036257688572353515,0.9955555555555555,0.06996720287365298,2151840.0,92993.15120042146
0.001274286211500668,0.036289995949777235,0.9955555555555555,0.0700273544353263,2149860.0,92910.36351320839
0.0012830382229377104,0.036322360953461974,0.9955555555555555,0.07008760951188986,2147880.0,92827.57582599533
0.0012906325457033986,0.0363547837377262,0.9955555555555555,0.07014796837078212,2145900.0,92744.78813878227
0.00129518326957953,0.036390220128340506,0.9955555555555555,0.07021393307734504,2143740.0,92654.4742981862
0.0013021954913089231,0.036422764227642276,0.9955555555555555,0.07027450980392157,2141760.0,92571.68661097313
0.0013090234886084214,0.036455366588005536,0.9955555555555555,0.07033519114530183,2139780.0,92488.89892376006
0.00131395457224259,0.036488027366020526,0.9955555555555555,0.07039597737272156,2137800.0,92406.111236547
0.0013229282185918741,0.03652074671883916,0.9955555555555555,0.07045686875835495,2135820.0,92323.32354933393
0.0013317570254700963,0.03655352480417755,0.9955555555555555,0.07051786557531875,2133840.0,92240.53586212086
0.00133627446386792,0.036586361780318495,0.9955555555555555,0.07057896809767625,2131860.0,92157.7481749078
0.0013464777016555705,0.03661925780611411,0.9955555555555555,0.0706401766004415,2129880.0,92074.96048769474
0.0013561497553949463,0.0366522130409883,0.9955555555555555,0.07070149135958337,2127900.0,91992.17280048167
0.0013611172012183406,0.0366852276449394,0.9955555555555555,0.07076291265202969,2125920.0,91909.38511326861
0.0013670891389168573,0.03671830177854274,0.9955555555555555,0.07082444075567149,2123940.0,91826.59742605555
0.0013734269270950115,0.03675143560295324,0.9955555555555555,0.07088607594936709,2121960.0,91743.80973884248
0.0013768764828804667,0.03678764986040401,0.9955555555555555,0.07095343680709534,2119800.0,91653.4958982464
0.0013822272124032855,0.03682090901619134,0.9955555555555555,0.07101529682174844,2117820.0,91570.70821103334
0.0013861049654079322,0.036854228364593615,0.9955555555555555,0.07107726479454228,2115840.0,91487.92052382027
0.0013941269895743746,0.03688760806916427,0.9955555555555555,0.07113934100833665,2113860.0,91405.13283660721
0.0014049614926118074,0.036921048294049776,0.9955555555555555,0.0712015257469803,2111880.0,91322.34514939414
0.0014120738422329683,0.03695454920399241,0.9955555555555555,0.07126381929531536,2109900.0,91239.55746218108
