modelo,threshold,precision,recall,f1,cost_q,alertas_por_100k
A,0.0017695753509081654,0.03905033731188376,0.9966887417218543,0.07515605493133584,1337460.0,87017.38541431475
A,0.0017871798566482008,0.039162112932604735,0.9966887417218543,0.07536304456685028,1333500.0,86769.02235267556
A,0.001794043175789205,0.03917740465963816,0.9966887417218543,0.07539135879774578,1332960.0,86735.15466245201
A,0.0018232886949545238,0.03930530164533821,0.9966887417218543,0.07562814070351759,1328460.0,86452.92391058929
A,0.001826949418481731,0.039341262580054895,0.9966887417218543,0.07569470640010059,1327200.0,86373.89930006773
A,0.0018518569081734922,0.039434036420804404,0.9966887417218543,0.07586641461877756,1323960.0,86170.69315872657
A,0.0018741395618634578,0.03952205882352941,0.9966887417218543,0.07602930032836576,1320900.0,85978.77624745991
A,0.001878371664438513,0.039563617245005255,0.9966887417218543,0.07610619469026549,1319460.0,85888.46240686385
A,0.0018985248910434757,0.039694052485823555,0.9966887417218543,0.07634749524413445,1314960.0,85606.23165500113
A,0.0019013221052629286,0.03970452446906741,0.9966887417218543,0.07636686540657112,1314600.0,85583.65319485212
A,0.0019294374308654826,0.03982535062185764,0.9966887417218543,0.07659033078880408,1310460.0,85324.00090313841
A,0.0019449681052280856,0.039893969516235916,0.9966887417218543,0.07671721677074039,1308120.0,85177.2409121698
A,0.0019542945581591596,0.039957520244258596,0.9966887417218543,0.07683471601786854,1305960.0,85041.77015127569
A,0.0019795378960397545,0.040079893475366175,0.9966887417218543,0.07706093189964157,1301820.0,84782.11785956197
A,0.0019810484995287318,0.040090570058604155,0.9966887417218543,0.07708066581306017,1301460.0,84759.53939941297
A,0.0019997873610096382,0.040224508886810104,0.9966887417218543,0.07732819524727039,1296960.0,84477.30864755024
A,0.0020109184001731043,0.040267558528428095,0.9966887417218543,0.07740774077407742,1295520.0,84386.99480695416
A,0.0020256520319061576,0.040359345669080185,0.9966887417218543,0.07757731958762887,1292460.0,84195.07789568751
A,0.002043668396237686,0.04045698924731183,0.9966887417218543,0.07775768535262206,1289220.0,83991.87175434636
A,0.0020499400099180305,0.040495089465895334,0.9966887417218543,0.07782805429864252,1287960.0,83912.84714382478
A,0.0020773890792136467,0.0406317494600432,0.9966887417218543,0.0780804150453956,1283460.0,83630.61639196206
A,0.0020838479961680697,0.04064821066846725,0.9966887417218543,0.07811080835603997,1282920.0,83596.74870173854
A,0.002101270206112467,0.04076933495868888,0.9966887417218543,0.07833441769681196,1278960.0,83348.38564009934
A,0.0021195249798945017,0.04084679060930927,0.9966887417218543,0.07847738234910703,1276440.0,83190.33641905623
A,0.0021336645801222826,0.040907855395487906,0.9966887417218543,0.07859007832898172,1274460.0,83066.15488823662
A,0.0021515517239299965,0.04104172347968366,0.9966887417218543,0.0788370874803562,1270140.0,82795.2133664484
A,0.002152992156281785,0.041047320332742394,0.9966887417218543,0.07884741322855271,1269960.0,82783.9241363739
A,0.0021885109239504507,0.04118773946360153,0.9966887417218543,0.07910643889618924,1265460.0,82501.69338451118
A,0.0021976930543666775,0.04123852582545554,0.9966887417218543,0.07920010524930929,1263840.0,82400.0903138406
A,0.002219297998156437,0.04132912261430729,0.9966887417218543,0.07936717205009888,1260960.0,82219.46263264846
A,0.0022413617111487465,0.04143722466960353,0.9966887417218543,0.07956648162833732,1257540.0,82004.96726123278
A,0.002247791816820024,0.041471479746486635,0.9966887417218543,0.07962962962962963,1256460.0,81937.23188078574
A,0.0022739360258558967,0.04161482095949122,0.9966887417218543,0.07989382879893829,1251960.0,81655.00112892302
A,0.0022781209728615155,0.04163784755844515,0.9966887417218543,0.07993626344442968,1251240.0,81609.84420862497
A,0.002300398678055343,0.0417591564927858,0.9966887417218543,0.08015978695073236,1247460.0,81372.77037706028
A,0.0023151148437602132,0.0418462393994161,0.9966887417218543,0.08032021347565044,1244760.0,81203.43192594266
A,0.002327357842697529,0.04190449672838647,0.9966887417218543,0.08042752171008684,1242960.0,81090.53962519756
A,0.0023458884234014658,0.0420508521933501,0.9966887417218543,0.0806970509383378,1238460.0,80808.30887333483
A,0.002346746444307083,0.0420508521933501,0.9966887417218543,0.0806970509383378,1238460.0,80808.30887333483
A,0.0023737279035441934,0.042198233562315994,0.9966887417218543,0.08096839273705446,1233960.0,80526.0781214721
A,0.0023891438306481772,0.04225747578267584,0.9966887417218543,0.08107744107744108,1232160.0,80413.18582072703
A,0.002408808553098885,0.04234665166010129,0.9966887417218543,0.08124156545209177,1229460.0,80243.84736960939
A,0.0024230290206403585,0.04246613995485327,0.9966887417218543,0.08146143437077132,1225860.0,80018.06276811921
A,0.0024281531953768377,0.042496117464351266,0.9966887417218543,0.08151658767772511,1224960.0,79961.61661774667
A,0.002454839182118143,0.04264664210824596,0.9966887417218543,0.08179347826086955,1220460.0,79679.38586588395
A,0.0024608951067168748,0.042682926829268296,0.9966887417218543,0.08186021212945338,1219380.0,79611.6504854369
A,0.002475133812446087,0.04279823688326461,0.9966887417218543,0.08207225630538514,1215960.0,79397.15511402123
A,0.002490987584327683,0.042895824426393045,0.9966887417218543,0.08225167372591884,1213080.0,79216.52743282907
A,0.002502274137718247,0.042950913242009135,0.9966887417218543,0.0823529411764706,1211460.0,79114.9243621585
A,0.0025342145673358514,0.04310468280108836,0.9966887417218543,0.08263555250514758,1206960.0,78832.69361029578
A,0.002535122376700794,0.04311085648811229,0.9966887417218543,0.08264689730917078,1206780.0,78821.40438022127
A,0.002566721312118427,0.043259557344064385,0.9966887417218543,0.08292011019283746,1202460.0,78550.46285843305
A,0.0025735824105976926,0.043328055275658556,0.9966887417218543,0.08304593737067181,1200480.0,78426.28132761345
A,0.0025930067853201953,0.04341554882446271,0.9966887417218543,0.08320663441603317,1197960.0,78268.23210657033
A,0.0026043860618763176,0.043547453703703706,0.9966887417218543,0.08344884945938454,1194180.0,78031.15827500564
A,0.002612483355345994,0.04357266936884771,0.9966887417218543,0.08349514563106795,1193460.0,77986.00135470761
A,0.002634898034194032,0.04373093127996513,0.9966887417218543,0.083785664578984,1188960.0,77703.77060284489
A,0.0026512008311753267,0.04377545084351367,0.9966887417218543,0.08386737252716633,1187700.0,77624.74599232333
A,0.0026741272817030377,0.04389034703995334,0.9966887417218543,0.0840782122905028,1184460.0,77421.53985098217
A,0.0026996548194794874,0.043999415290162255,0.9966887417218543,0.08427831443371131,1181400.0,77229.62293971551
A,0.0027118450936931505,0.04405092931362505,0.9966887417218543,0.08437281009110022,1179960.0,77139.30909911943
A,0.002736368504029774,0.044212690951821385,0.9966887417218543,0.08466947960618847,1175460.0,76857.07834725671
A,0.0027386485897922873,0.04422568322068763,0.9966887417218543,0.08469330332020258,1175100.0,76834.4998871077
A,0.0027678793282786824,0.04437564499484004,0.9966887417218543,0.0849682427664079,1170960.0,76574.84759539399
A,0.0027876215590576414,0.0444542903559297,0.9966887417218543,0.08511239926480985,1168800.0,76439.37683449988
A,0.0028076698143328243,0.044539804675939626,0.9966887417218543,0.08526912181303116,1166460.0,76292.61684353127
A,0.0028374300664067704,0.044685273159144896,0.9966887417218543,0.08553566354077864,1162500.0,76044.25378189208
A,0.002847684650396437,0.044705183424922024,0.9966887417218543,0.08557213930348258,1161960.0,76010.38609166855
A,0.0028789600885765557,0.04487179487179487,0.9966887417218543,0.08587731811697576,1157460.0,75728.15533980583
A,0.002888010846853559,0.04492537313432836,0.9966887417218543,0.08597543558983148,1156020.0,75637.84149920975
A,0.0029066794480794218,0.04503965285051623,0.9966887417218543,0.086184681460272,1152960.0,75445.9245879431
A,0.0029396842740091545,0.04516129032258064,0.9966887417218543,0.08640734893067317,1149720.0,75242.71844660194
A,0.002949481791468856,0.04520877140282367,0.9966887417218543,0.08649425287356322,1148460.0,75163.69383608038
A,0.0029822319719916036,0.04537916478214986,0.9966887417218543,0.08680605623648162,1143960.0,74881.46308421766
A,0.0029868175489575206,0.04539969834087481,0.9966887417218543,0.08684362377380266,1143420.0,74847.59539399412
A,0.00301267719929131,0.045550847457627115,0.9966887417218543,0.08712011577424024,1139460.0,74599.23233235494
A,0.003026866424754202,0.045489006823351025,0.9933774834437086,0.08699434536755112,1141500.0,74452.47234138632
A,0.0030346973727826804,0.0455719276925414,0.9933774834437086,0.08714596949891068,1139340.0,74317.00158049221
A,0.003071119844119292,0.04573867967678,0.9933774834437086,0.08745080891998251,1135020.0,74046.060058704
A,0.0030734966331965015,0.04574565416285453,0.9933774834437086,0.08746355685131196,1134840.0,74034.7708286295
A,0.0031088867635614163,0.04592071024031839,0.9933774834437086,0.08778346744696416,1130340.0,73752.54007676676
A,0.0031171279730363172,0.04598405885959534,0.9933774834437086,0.08789920890711983,1128720.0,73650.93700609618
A,0.003142472958970312,0.046097111247695145,0.9933774834437086,0.0881057268722467,1125840.0,73470.30932490404
A,0.0031572220019661108,0.04623208506703652,0.9933774834437086,0.08835223089383006,1122420.0,73255.81395348837
A,0.0031638646460910827,0.04627487274409996,0.9933774834437086,0.08843036109064112,1121340.0,73188.07857304132
A,0.003196502567895978,0.04645401052957572,0.9933774834437086,0.08875739644970415,1116840.0,72905.8478211786
A,0.0032004431470342132,0.04648280136349551,0.9933774834437086,0.08880994671403197,1116120.0,72860.69090088057
A,0.0032325719078782605,0.0466345406497746,0.9933774834437086,0.08908685968819599,1112340.0,72623.61706931588
A,0.003243194386560691,0.04673625175260944,0.9933774834437086,0.08927242969796159,1109820.0,72465.56784827275
A,0.003266831632077228,0.04681647940074907,0.9933774834437086,0.08941877794336811,1107840.0,72341.38631745314
A,0.00329226699494873,0.046999843333855554,0.9933774834437086,0.08975317875841436,1103340.0,72059.15556559042
A,0.0032928576264033916,0.046999843333855554,0.9933774834437086,0.08975317875841436,1103340.0,72059.15556559042
A,0.003318224298891524,0.04718464926077383,0.9933774834437086,0.09009009009009007,1098840.0,71776.9248137277
A,0.0033348853771998374,0.04725897920604915,0.9933774834437086,0.09022556390977443,1097040.0,71664.03251298261
A,0.0033539860994216348,0.04737091425864519,0.9933774834437086,0.09042954031650338,1094340.0,71494.69406186498
A,0.0033798784057746853,0.04752098843655948,0.9933774834437086,0.09070294784580499,1090740.0,71268.90946037481
A,0.0033862658646531753,0.04755865567533291,0.9933774834437086,0.09077155824508322,1089840.0,71212.46331000226
A,0.003418474327396696,0.047747891134808214,0.9933774834437086,0.09111617312072894,1085340.0,70930.23255813954
A,0.0034277520829358982,0.047785919082510356,0.9933774834437086,0.09118541033434652,1084440.0,70873.786407767
A,0.0034583808435575884,0.04793863854266539,0.9933774834437086,0.09146341463414634,1080840.0,70648.00180627682
A,0.0034841719374948707,0.048053820278712155,0.9933774834437086,0.09167303284950343,1078140.0,70478.66335515918
A,0.0035038780627627774,0.048130916091769615,0.9933774834437086,0.09181331293037491,1076340.0,70365.77105441409
A,0.0035346236192436635,0.04832474226804124,0.9933774834437086,0.09216589861751151,1071840.0,70083.54030255137
A,0.0035346860929427676,0.04833252779120348,0.9933774834437086,0.09218005838070363,1071660.0,70072.25107247685
A,0.0035565255694541857,0.048520135856380396,0.9933774834437086,0.09252120277563607,1067340.0,69801.30955068865
A,0.00357117575716026,0.04860661049902787,0.9933774834437086,0.09267840593141798,1065360.0,69677.12801986905
A,0.0035997383221371784,0.04871711594673595,0.9933774834437086,0.09287925696594428,1062840.0,69519.07879882591
A,0.003631622587440333,0.04888381945576014,0.9933774834437086,0.09318217114458766,1059060.0,69282.00496726124
A,0.0036348556538324784,0.048915701940322846,0.9933774834437086,0.09324009324009325,1058340.0,69236.84804696319
A,0.00367516222468815,0.04911591355599214,0.9933774834437086,0.09360374414976598,1053840.0,68954.61729510047
A,0.0036837948615417557,0.049164208456243856,0.9933774834437086,0.09369144284821987,1052760.0,68886.88191465342
A,0.003711079853265965,0.04931777083675818,0.9933774834437086,0.09397024275646046,1049340.0,68672.38654323775
A,0.003742988143254062,0.04945598417408507,0.9933774834437086,0.09422110552763818,1046280.0,68480.4696319711
A,0.003750344978456711,0.04952129415648729,0.9933774834437086,0.09433962264150944,1044840.0,68390.15579137503
A,0.0037845237716623093,0.04972650422675286,0.9933774834437086,0.0947119179163378,1040340.0,68107.92503951231
A,0.003785796764843607,0.0497429945282706,0.9933774834437086,0.09474182851729038,1039980.0,68085.3465793633
A,0.0038177513862517,0.049933422103861515,0.9933774834437086,0.09508716323296355,1035840.0,67825.69428764959
A,0.0038321018759811198,0.05003335557038025,0.9933774834437086,0.09526833915528739,1033680.0,67690.22352675548
A,0.0038507079914985747,0.05014206919605549,0.9933774834437086,0.0954653937947494,1031340.0,67543.46353578687
A,0.003876536781697569,0.050327126321087066,0.9933774834437086,0.09580073447229762,1027380.0,67295.10047414766
A,0.0038794226358867196,0.050352467270896276,0.9933774834437086,0.09584664536741214,1026840.0,67261.23278392415
A,0.0039024097177844954,0.05056463846283499,0.9933774834437086,0.09623095429029671,1022340.0,66979.00203206141
A,0.003918737889563854,0.05062436719541006,0.9933774834437086,0.09633911368015413,1021080.0,66899.97742153985
A,0.003954960124856587,0.05077860528097495,0.9933774834437086,0.09661835748792272,1017840.0,66696.77128019869
A,0.003977829572140379,0.050933786078098474,0.9933774834437086,0.09689922480620154,1014600.0,66493.56513885752
A,0.003990228579940107,0.05099439061703213,0.9933774834437086,0.09700889248181084,1013340.0,66414.54052833596
A,0.004035709011217992,0.05121201775349949,0.9933774834437086,0.0974025974025974,1008840.0,66132.30977647324
A,0.004037445499967765,0.05123825789923143,0.9933774834437086,0.0974500568458665,1008300.0,66098.44208624972
A,0.004083657928781939,0.05143151037202126,0.9933774834437086,0.097799511002445,1004340.0,65850.07902461052
A,0.004102927790016435,0.05154639175257732,0.9933774834437086,0.09800718719372753,1002000.0,65703.3190336419
A,0.004119901750032756,0.05165289256198347,0.9933774834437086,0.09819967266775777,999840.0,65567.8482727478
A,0.004150872843178767,0.05185825410544512,0.9933774834437086,0.09857072449482504,995700.0,65308.19598103409
A,0.00415413390051797,0.05187618882932734,0.9933774834437086,0.09860312243221035,995340.0,65285.61752088508
A,0.004190895903017356,0.05210142410559222,0.9933774834437086,0.09900990099009903,990840.0,65003.386769022356
A,0.0042041460608739,0.052,0.9900662251655629,0.09881031064111037,993780.0,64913.072928426285
A,0.004231159009418371,0.05215419501133787,0.9900662251655629,0.09908864954432477,990720.0,64721.15601715963
A,0.004261164643889954,0.05232761638081904,0.9900662251655629,0.09940159574468085,987300.0,64506.66064574396
A,0.004281697742211148,0.05238262088297127,0.9900662251655629,0.09950083194675541,986220.0,64438.92526529691
A,0.004317978880741524,0.052613056484251276,0.9900662251655629,0.09991645781119467,981720.0,64156.69451343419
A,0.004320082801531948,0.05265011445677056,0.9900662251655629,0.099983280387895,981000.0,64111.53759313615
A,0.004359429145682177,0.052845528455284556,0.9900662251655629,0.10033557046979867,977220.0,63874.46376157147
A,0.004386086786843226,0.05297661233167966,0.9900662251655629,0.10057181298351833,974700.0,63716.414540528334
A,0.004409844104979867,0.05308006390910705,0.9900662251655629,0.10075821398483573,972720.0,63592.23300970874
A,0.0044473438972267455,0.05330718488144054,0.9900662251655629,0.10116731517509728,968400.0,63321.29148792053
A,0.004455783389080493,0.053316690442225395,0.9900662251655629,0.10118443316412859,968220.0,63310.00225784601
A,0.004488306810219173,0.05355543614544152,0.9900662251655629,0.1016142735768904,963720.0,63027.771505983284
A,0.004506162006668426,0.053651534182666424,0.9900662251655629,0.10178723404255319,961920.0,62914.879205238205
A,0.004532061631775109,0.05379632961496941,0.9900662251655629,0.10204778156996587,959220.0,62745.540754120564
A,0.0045641686933269995,0.0539906103286385,0.9900662251655629,0.10239726027397263,955620.0,62519.75615263039
A,0.004573784505722254,0.05403939996385324,0.9900662251655629,0.10248500428449014,954720.0,62463.310002257844
A,0.0046075613078178255,0.05428467683369644,0.9900662251655629,0.10292598967297761,950220.0,62181.07925039512
A,0.004616553603060121,0.054333999636561874,0.9900662251655629,0.10301464254952628,949320.0,62124.63310002258
A,0.004645253212748404,0.05453219040671165,0.9900662251655629,0.10337078651685393,945720.0,61898.8484985324
A,0.004668306694764969,0.054681784930504754,0.9900662251655629,0.10363951473136916,943020.0,61729.51004741477
A,0.004684238895220924,0.05478197141810187,0.9900662251655629,0.10381944444444445,941220.0,61616.617746669675
A,0.004731436524875756,0.05503405116878336,0.9900662251655629,0.1042720139494333,936720.0,61334.386994806955
A,0.004731875883391042,0.05503405116878336,0.9900662251655629,0.1042720139494333,936720.0,61334.386994806955
A,0.004770589976968905,0.055288461538461536,0.9900662251655629,0.10472854640980736,932220.0,61052.156242944235
A,0.004787355336709698,0.05540114878636279,0.9900662251655629,0.10493068959466573,930240.0,60927.97471212463
A,0.004813172774228235,0.05535946498235185,0.9867549668874173,0.10483729111697451,932100.0,60769.925491081514
A,0.00483605513387422,0.05557627750839239,0.9867549668874173,0.10522598870056497,928320.0,60532.85165951682
A,0.004840118569601928,0.055617767823814855,0.9867549668874173,0.10530035335689046,927600.0,60487.69473921879
A,0.004890391723361455,0.05587849240577536,0.9867549668874173,0.10576752440106475,923100.0,60205.463987356066
A,0.004904153172888301,0.05594143044865778,0.9867549668874173,0.10588026292414283,922020.0,60137.72860690901
A,0.0049378037718031155,0.05614167294649586,0.9867549668874173,0.10623885918003564,918600.0,59923.23323549333
A,0.004960430838600538,0.05612244897959184,0.9834437086092715,0.10618519842688597,920100.0,59742.6055543012
A,0.0049802171328029825,0.056218057921635436,0.9834437086092715,0.10635631154879141,918480.0,59641.00248363061
A,0.005028648325410898,0.056485355648535567,0.9834437086092715,0.10683453237410072,913980.0,59358.77173176789
A,0.005029040786113954,0.05649610043751189,0.9834437086092715,0.10685375067458175,913800.0,59347.48250169338
A,0.005076441973400298,0.05675520733804701,0.9834437086092715,0.1073170731707317,909480.0,59076.54097990517
A,0.005102552876733841,0.05688565408925493,0.9834437086092715,0.10755024443237371,907320.0,58941.07021901106
A,0.005125944302542895,0.057027649769585256,0.9834437086092715,0.10780399274047188,904980.0,58794.31022804244
A,0.005165091596449481,0.05726957192441188,0.9834437086092715,0.10823615160349855,901020.0,58545.94716640325
A,0.005172278717975028,0.05730272043218213,0.9834437086092715,0.10829535095715588,900480.0,58512.07947617972
A,0.005231760243155461,0.057580457541682825,0.9834437086092715,0.10879120879120881,895980.0,58229.848724317
A,0.005251825548686303,0.05765870704717531,0.9834437086092715,0.10893086374472769,894720.0,58150.82411379544
A,0.005308598928451139,0.05786090005844535,0.9834437086092715,0.1092916283348666,891480.0,57947.61797245428
A,0.005375089063396634,0.05805316653635653,0.9834437086092715,0.10963455149501661,888420.0,57755.701061187625
A,0.005386453731397013,0.058144087705559906,0.9834437086092715,0.10979667282809612,886980.0,57665.387220591554
A,0.005438168323680029,0.058430060987605746,0.9834437086092715,0.11030640668523677,882480.0,57383.156468728834
A,0.005441721194493267,0.058464566929133856,0.9834437086092715,0.11036789297658862,881940.0,57349.2887785053
A,0.005479982975094535,0.05871886120996441,0.9834437086092715,0.11082089552238804,877980.0,57100.92571686611
A,0.005495820472259739,0.05887016848364718,0.9834437086092715,0.11109033102674397,875640.0,56954.165725897496
A,0.005520766463908014,0.059010530498708524,0.9834437086092715,0.11134020618556702,873480.0,56818.69496500339
A,0.0055723377686128,0.0592814371257485,0.9834437086092715,0.11182228915662651,869340.0,56559.04267328968
A,0.0055780007266947405,0.05930511182108626,0.9834437086092715,0.111864406779661,868980.0,56536.46421314067
A,0.005624348812613897,0.0594019666867349,0.9801324503311258,0.11201513718070011,868860.0,56254.23346127794
A,0.005639421373838167,0.05949748743718593,0.9801324503311258,0.11218495357210535,867420.0,56163.91962068187
A,0.005661033120198239,0.05970149253731343,0.9801324503311258,0.11254752851711027,864360.0,55972.00270941522
A,0.005689069172174603,0.05991902834008097,0.9801324503311258,0.11293399465852728,861120.0,55768.79656807405
