auc_pr,roc_auc,brier,threshold,precision,recall,f1,tn,fp,fn,tp,costo_q,alertas_por_100k
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016539752182968895,0.09048473967684022,0.8936170212765957,0.16432996413433323,18130,7599,90,756,1745820.0,31439.322671683913
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016596941951764196,0.0907236289451578,0.8936170212765957,0.1647238261248502,18152,7577,90,756,1741860.0,31356.538099717778
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016643147803027943,0.09097472924187726,0.8936170212765957,0.1651376146788991,18175,7554,90,756,1737720.0,31269.990592662278
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01669975274725883,0.09122722336189212,0.8936170212765957,0.16555348735355305,18198,7531,90,756,1733580.0,31183.44308560677
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016779313684174516,0.0914811229428848,0.8936170212765957,0.1659714599341383,18221,7508,90,756,1729440.0,31096.89557855127
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016851531657462032,0.09173643975245722,0.8936170212765957,0.16639154836579728,18244,7485,90,756,1725300.0,31010.34807149577
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016904383253301982,0.09161698503467575,0.8900709219858156,0.1661334804191947,18263,7466,93,753,1734480.0,30927.56349952963
0.468351019842707,0.8950017489991838,0.022482799041510182,0.016961102379583873,0.09187408491947291,0.8900709219858156,0.16655607166556072,18286,7443,93,753,1730340.0,30841.01599247413
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017012140094407487,0.09213263183653493,0.8900709219858156,0.16698081827253575,18309,7420,93,753,1726200.0,30754.46848541863
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01706373571520176,0.09226993865030675,0.8888888888888888,0.16718541574032902,18331,7398,94,752,1726440.0,30667.920978363123
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017121080831146013,0.09240802264058078,0.8877068557919622,0.16739106207511423,18353,7376,95,751,1726680.0,30581.373471307623
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01718593071653486,0.09265885256014805,0.8877068557919622,0.16780248016981342,18375,7354,95,751,1722720.0,30498.58889934149
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017227274342949492,0.09292254392477109,0.8877068557919622,0.1682347670250896,18398,7331,95,751,1718580.0,30412.04139228598
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017275473386174297,0.09318774041444348,0.8877068557919622,0.1686692869174621,18421,7308,95,751,1714440.0,30325.49388523048
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017332723096965885,0.09345445495271279,0.8877068557919622,0.16910605719432562,18444,7285,95,751,1710300.0,30238.946378174973
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017385921714189474,0.09358622410781132,0.8865248226950354,0.16930022573363432,18465,7264,96,750,1710720.0,30156.161806208842
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017449677146600118,0.09373044675259667,0.8853427895981087,0.16951454113386896,18487,7242,97,749,1710960.0,30069.61429915334
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017512738784359636,0.09400100401606426,0.8853427895981087,0.16995688677104606,18510,7219,97,749,1706820.0,29983.066792097834
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017570661117279174,0.09427312775330396,0.8853427895981087,0.17040154703674212,18533,7196,97,749,1702680.0,29896.519285042334
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017633705969418368,0.09454683160817975,0.8853427895981087,0.1708485401459854,18556,7173,97,749,1698540.0,29809.971777986833
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01769488470494751,0.09468354430379747,0.8841607565011821,0.17104962268465584,18577,7152,98,748,1698960.0,29727.187206020695
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01777057260722922,0.09483305827091533,0.8829787234042553,0.17127135159922044,18599,7130,99,747,1699200.0,29640.639698965195
0.468351019842707,0.8950017489991838,0.022482799041510182,0.017840149501777675,0.09498344792462439,0.8817966903073287,0.1714942528735632,18621,7108,100,746,1699440.0,29554.09219190969
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01789310379378403,0.09526241859277232,0.8817966903073287,0.17194883024086666,18644,7085,100,746,1695300.0,29467.544684854187
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01795313599318194,0.09554303278688525,0.8817966903073287,0.17240582389646406,18667,7062,100,746,1691160.0,29380.997177798683
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018050291655403495,0.09568456203442076,0.8806146572104019,0.17261353104726598,18688,7041,101,745,1691580.0,29298.212605832552
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018133433930307467,0.09596805358753059,0.8806146572104019,0.17307468927866188,18711,7018,101,745,1687440.0,29211.665098777044
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01821553465852502,0.09612403100775194,0.8794326241134752,0.17330538085255065,18733,6996,102,744,1687680.0,29125.117591721544
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018279321943355124,0.09641052222366205,0.8794326241134752,0.17377087469344857,18756,6973,102,744,1683540.0,29038.570084666037
0.468351019842707,0.8950017489991838,0.022482799041510182,0.0183457475021783,0.09669872628021835,0.8794326241134752,0.17423887587822015,18779,6950,102,744,1679400.0,28952.022577610536
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018412602990395176,0.09697601668404589,0.8794326241134752,0.1746888941065978,18801,6928,102,744,1675440.0,28869.238005644405
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01846158828512558,0.09700614459406458,0.8770685579196218,0.17469099470276633,18822,6907,104,742,1680060.0,28782.690498588898
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01853833435504272,0.0971675845790716,0.875886524822695,0.17492917847025496,18844,6885,105,741,1680300.0,28696.142991533397
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01859499806937009,0.0974615283440747,0.875886524822695,0.17540537341697243,18867,6862,105,741,1676160.0,28609.595484477897
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018676477533028913,0.0974934036939314,0.8735224586288416,0.17540944694991692,18888,6841,107,739,1680780.0,28523.04797742239
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018757877690273296,0.09777718973273353,0.8735224586288416,0.17586863398381722,18910,6819,107,739,1676820.0,28440.263405456255
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018833135812782946,0.09807564698075646,0.8735224586288416,0.1763512707314163,18933,6796,107,739,1672680.0,28353.715898400755
